title,user,sentence,score
닥터 스트레인지: 대혼돈의 멀티버스,user_5964,"기존의 마블 영화와는 분위기도, 스토리전개도 다르기에 노웨이홈 같은 영화와 달리 호불호가 확 갈릴 영화다. 우선 디즈니플러스의 완다비전을 접하지 않은 상태에서 이 영화를 보면 완다가 왜 저리 폭주하는지 이해할 방법이 없다. 거기에 왓 이프도 못해도 1화는 봐줘야 후반부 나오는 캐릭터에 대해 제대로 이해할 수 있고, 예전처럼 극장판 영화들만 봐서 이해가 가는 단계를 넘어선지라 매니아에게는 즐거움을 더하겠지만 라이트한 팬들에겐 어려움을 더하는 영화겠다.",7
닥터 스트레인지: 대혼돈의 멀티버스,user_7156,"감독 특유의 연출과 그것을 통한 영화의 전체적인 분위기, 거기에 걸맞는 배우들의 연기 다 좋았음",10
범죄도시2,user_9609,우선 배우들의 연기가 미쳤습니다…내용도 1 안 봐도 충분히 따라가기 쉽고 중간 중간에 빵 터지는 장면들도 많아서 시간 가는줄 모르고 정말 재밌게 봤어요,10
어바웃 타임,user_3462,너무 좋아한 영화 다시 줘도 100점 마지막으로 시간 돌릴 땐 너무 슬퍼서 울었음,10
사이버 지옥: N번방을 무너뜨려라,user_5854,진짜 하나같이 여자한번 못사겨본 찐따새끼들 같이 생긴게 소름임...,10
사이버 지옥: N번방을 무너뜨려라,user_9264,제발 저런것들 세상에서 사라져라걍 저런것들이 사회에 잇으면걍 뒤져버려라 사고나서 뒤지든,10
범죄도시2,user_2999,흠 잡을 데 없는 좋은 영화. 스트레스 확!!! 풀립니다,10
B컷,user_7388,"개잡영화들 평점알바에 얼마나 돈을 쳐써대는건지 토악질이 나온다.배우라고 할 수도 없을 개3류 배우들의 과장된 연기들,창피해서 들어줄 수가 없을 정도의 대학 음악동아리 수준 OST,그만하자하하하하 푸하하하",1
범죄도시2,user_4179,구씨의매력 굿~~~!,10
범죄도시2,user_1676,시원시원 합니다ㅋㅋㅋ,10
범죄도시2,user_2807,너무 재밌게 봤어요. 꼭 보세요~,10
범죄도시2,user_6996,???:개때끼네!???:불렀냐? 장이수 일생 최대의 위기 ,8
데드캠핑 더라이브,user_8144,유영철이나 정남규가 보면 좋아할 영화.,1
범죄도시2,user_1348,기대이상  재밌음  지루하지않은 빠른전개와 마블리 대박임ㅎㅎ,10
범죄도시2,user_7537,"내 개인적으로는 1편이 조금 더 재미있었다 느낌이 드는데, 그게 이번 2편이 1편보다 못하다는게 아니라 아무래도 전편보다는 신선함이 다소 떨어질 수 있기에 그렇게 느낀 것 같고, 영화 보는 내내 시간이 어떻게 지나가는지 모를 정도로 몰입하게 만드는 오락 영화로서의 가치는 충분히 차고 넘치는 작품이다. 범죄도시 3탄, 4탄도 잘 나오길 기대해 본다.",9
범죄도시2,user_3403,재미없어요 실망했어요,2
범죄도시2,user_2238,역사적내용을 배울수있어 좋았습니다나쁜베트남에살던 한국인들,10
쇼생크 탈출,user_7059,자유로운 사람만이 느낄 수 있는 기쁨.끝이 어떻게 될지 모르는 긴 여행을 떠나는 자유로운 사람.기억이 멈추는 곳.,10
범죄도시2,user_7002,정말 너무재밌다 최고최고,10
범죄도시2,user_4366,마동석 유니버스에서 관객들이 원하는걸 잘 캐치해서 연출 해 주셨네요 감독님..,8
범죄도시2,user_9563,왜 스마트폰이 아니지? 했더니 2008년배경...  재밌는 액션 잘봤습니다 마동석짱,10
범죄도시2,user_5025,시간 가는줄 모르고 봤어요,10
범죄도시2,user_8410,마치 프로틴 같은 영화 보고 나면 근육세포들이 웅장해진다.,10
범죄도시2,user_3661,집중해서 보기좋음  재밋음,10
범죄도시2,user_1624,1편보 재미지마 이번에 2가 더재밌써요 ,10
범죄도시2,user_1770,뭐야이거 버르장머리없이…요게 2편 명대사,10
닥터 스트레인지: 대혼돈의 멀티버스,user_9970,호러스릴러 장르 싫어하는 나는 여지껏 마블영화중 젤 별로였음ㅠ 완다비전이나 봐야겟다,4
어부바,user_1528,와...진짜 영화보면서 간만에 돈 아깝다는 생각했네요.순간 아마추어 공모 영화인가 생각듦,2
범죄도시2,user_7668,생각보다 너무 속 시원하고 재밌게봄 장첸이 흉악+무자비+악동같은 느낌이면 강해상은 그냥 도른자임ㅋㅋ  머리쓰면서 무자비함 장첸이 새발의 피...근데 왤케 섹시하지? 구씨보고 와서 그런가? ,10
닥터 스트레인지: 대혼돈의 멀티버스,user_7974,"중간중간 유치해지는 지점 빼곤 재밌었다. 솔직히 완다비전 좋았지만, 영화 보기 전에 유튜브 정독 한번 해도 이해하는데 무리는 없다",7
범죄도시2,user_4269,한국영화최초로 원보다 투가 더재밋닼ㅋㅋㅋ마동석짱!,10
범죄도시2,user_8597,지루함을 느낄만한 타임이 없었구요 계속 이어지는 스토리가 재미나요.,10
범죄도시2,user_1292,19세가 아니라 15세인 이유가 이해가 안가요 생각보다 잔인했는데ㅜㅜ 그래도 1편보다는 덜 무서웠어요 장르가 마동석,5
범죄도시2,user_8096,1이 훨씬 나아요안웃겨요 다음대사가 뻔히 보이는 개그,2
범죄도시2,user_1610,1편보다 2편이 잔인한게 많이 나오ㅏ요재밋게봤습니당 ㅎㅎ,10
범죄도시2,user_4433,킬링타임 끝판왕 그자체 루즈할틈없이 계속 몰아침..,10
범죄도시2,user_7812,오랜만에 본 진짜 재밌는 영화!! 개인적으로 1편보다 더 재밌었던 것 같아요 ㅎㅎ ,10
범죄도시2,user_8199,첫날에 갔다가 평점 알바한테 당함... 돈이 이토록 아까운 영화는 처음이었다.,2
범죄도시2,user_5409,손석구님 연기때문에 몰입도가 더 좋았던것같아요 ㅎㅎ역시 믿고보는 배우들이 총출동해서그런지 넘재밌게봤어요,10
닥터 스트레인지: 대혼돈의 멀티버스,user_9099,아..우리 완다 좀 그냥 나둬라...ㅠ,9
완벽한 축사를 준비하는 방법,user_5888,누가 내 이야기 영화로 만든거지? 쓸데없는 일어나지도 않을 일들 상상하는거 너무 공감됐다 ㅋㅋㅋ 마지막엔 쫌 감동적이어서 눈물 찔끔 ㅠㅠ 오랜만에 마음 편하게 웃으면서 본 영화,10
"아치의 노래, 정태춘",user_4783,시사회에 참석했는데 몇 번 더 보려고 해요.자꾸 보고 싶고 다른 이들에게도 권하고 싶은 영화입니다.내가 외향형 인간이라면 더 적극적으로 권할 수 있을텐데 나는 왜 좋은 걸 좋다고 못하는지 안타까운 마음이 들어요. 여기라도 쓰면서 내 답답한 성향에 분노합니다. MBTI 망해라. ,10
범죄도시2,user_5373,잔인한건 범죄도시1 못지않고 코믹요소가 조금 더 추가된 듯! 악역이 장첸만큼 임펙트가 있던건 아니었으나 충분히 역할에 몰입해서 보았음 기승전결 완벽했고 뻔한 내용처럼 보일 수 있으나 보는동안 절대 지루하지 않았음 마동석의 시원시원한 펀치에 속이 다 후련함 고로 이 영화는 영화관 가서 볼 가치가 있음,10
범죄도시2,user_3364,"범죄도시 1보다 더 재밌게 봤습니다 오랜만에 극장에서 많은 사람들이 웃으며 본 영화 같아요 액션도 시원시원하고, 손석구 배우님 연기도 장난 아니네요… 마동석 배우님은 뭐 말할 것도 없고 최고!",10
범죄도시2,user_3802,타격감에 스트레스 다 날리고 왔어요 ㅎㅎ,10
쥬만지,user_3249,명작은 세월이지나도 명작,10
범죄도시2,user_1492,"1편 반가운 얼굴도 있구 스토리는 심플 시원하니 재밌었네요 ㅋ 유쾌 상쾌? 통쾌 ㅋ 추천합니다,",10
데드캠핑 더라이브,user_7848,영화는 그냥 저냥 볼만한대 요즘 해외쪽에서 이런영화 볼만하게 마니 만들어내지요. 그런영화들 참고해서 마니 버무려진 아주 평범한 영화네요. 내 무덤에 침을 뱉어라 라든지.. 1점까지는 아니고..나름 새롭..스토리가 살짝 어설프지만 연출이 나름 갠찬코 연기도 그냥저냥..음악도 뭐..영화 마니 본분들은..5점..이런 장르 조아하시면 6점 좀 넘을려나 하드코어 한면에 1점 줘서 6점 드립니다.,6
범죄도시2,user_3278,니 내 누군지 아니?나 하얼빈 장첸이야.,10
범죄도시2,user_3069,터미네이터2 이후 1 보다 재밌는 2,10
범죄도시2,user_3834,재미지다재미져 원보다 더,10
범죄도시2,user_8958,현실에도 마동석 같은 괴물형사들이 많았으면 좋겠다. 경찰처우가 좋아져야 그런 인재들이 오래있을텐데.. 경찰이 범죄자를 강력하게 대응할수 있도록 법개정이 되길,10
닥터 스트레인지: 대혼돈의 멀티버스,user_2872,재밌게 잘 봤습니다.,10
"아무튼, 아담",user_5357,저도 다쳐서 장애를 얻은터라 여주인공의 대사가 제 머리를 망치로 깬듯한 느낌을 받았으며 잘보았습니다.,9
범죄도시2,user_7575,맞다가 죽을 것 같으면 벨 눌러라 ㅋㅋ,10
범죄도시2,user_8095,통쾌하고시원합니다  그게답니다,10
범죄도시2,user_2302,손석구 연기가 진짜 굿이였음,10
개같은 날의 오후,user_5608,"새내기때 동기한테 추천받았던 영화인데 졸업하고 몇년이 지난 지금에서야 봤네요 ㅠㅠ 진작 볼걸, 싶을 정도로 재밌게 봤어요. 여성연대 영화중에서 제일 유쾌하고 통쾌합니다!",10
스파이더맨: 노 웨이 홈,user_2656,대학 떨어졌다고 전세계를 위기에 빠뜨리네 주인공이라는게 어떻게 그렇게 이기적인지 참,1
범죄도시2,user_1822,재밌어용~ 이번 빌런도 좋아용,7
범죄도시2,user_5597,8편까지 나옴. 마석도 유니버스,10
범죄도시2,user_9755,몰입감 최고,10
범죄도시2,user_8363,어제뵜는데 객관적으로 난6.5,6
"나는 내일, 어제의 너와 만난다",user_1130,이영화는 한번보면 최소 두번이상은 본다 두번째 볼때는 영화시작후 7분후에 내눈에 눈물이 흐르는걸 볼수있을거..,10
닥터 스트레인지: 대혼돈의 멀티버스,user_8063,어벤저스 이후 라인업에서 캐릭터를 강화해 가는 시점에서의 브릿지 스토리 모드로 보기에 충분히 만족스러움,8
나쁜 남자,user_6348,0점을 줄 수 없어 아쉽습니다. ㅈ같은 스토리가 감상포인트입니다!,1
신비한 동물들과 덤블도어의 비밀,user_7256,재밌어요꼭보세요..ㅋ,10
범죄도시2,user_4894,2시간 순삭^^간만에 웃었다.,10
범죄도시2,user_7796,"기대안하고 봤는데 재밋어요! 스토리도 탄탄하고, 지루하지 않고 액션도 좋았어요~",10
범죄도시2,user_1600,1편 못지않게 재밌어요 몰입감 최고고 배우들 연기 너무 잘해요 ~ 중간중간에 말장난도 재밌구요 !,10
범죄도시2,user_8821,개인적으로 1편보다 더 재밌게 봤어요! 역할 하나하나 다 매력있고 특히 손석구씨 연기는 압권이에요. 강추합니다. ,10
범죄도시2,user_4881,믿고보는 마블리 ㅋ 재밌다 추천,10
범죄도시2,user_4273,진짜 천만 찍을꺼 같은 영화..,10
범죄도시2,user_5793,보고 절때후회안합니다,10
신비한 동물들과 덤블도어의 비밀,user_7797,그냥 나쁘지 않게 본것같은ㄷ,10
범죄도시2,user_2632,마동석 너무 재밌다 ㅎㅎ,10
범죄도시2,user_3986,완전 연기 대박 존잼손석구 대박 멋짐마형사 역시 멋짐,10
베놈 2: 렛 데어 비 카니지,user_1136,10년전 스파이더맨이나 아이언맨에 발끝도 못미침,4
범죄도시2,user_5791,걍 재미있어요  또 보고 시퍼,10
범죄도시2,user_4864,"그냥,  완전 재미씀. 말이 필요없다. 이런추세면 3도 나올 듯.",10
범죄도시2,user_1212,강해수 아저씨 잘못 골랐네요 상대를  ,10
범죄도시2,user_1686,마블에서 기대한걸 여기서 볼수있다,10
범죄도시2,user_6156,1편과 퀄리티자체는 비슷한거 같음 다만 3편에선 무언가 색다른 시도는 해야 매너리즘에 빠지지 않을듯,7
범죄도시2,user_5765,전편보다 더 짙어진 오락성. 액션은 역시 속이 씌원~~,9
범죄도시2,user_5466,개인적으로 1탄보다 더 타격감 있고 대사 하나하나가 주옥같았다. 사운드 좋은 극장에서 보길 추천 ,8
극장판 귀멸의 칼날: 무한열차편,user_9939,백점만점에 백점 ㅜㅠ 렌코쿠상ㅠㅠㅠ열차안에서 꿈꿀때 주인공 세명이 렌코쿠 둘러싸서 렌코쿠형님! 렌코쿠형님! 렌코쿠형님! 이러는 기억하시죠처음엔 하하하 개그씬이군 했으나 그게 아니었습니다.탄지로가 고향으로 돌아가듯 그건 자기의 바램을 투영한겁니다.렌코쿠는 그저 현재 곁에 있는 동생들이 자기를 주님으로 어려워하지 않고 그저 형님형님 하면서 따르고 자기를 좋아해주는게 바램인 소박하고 현실에 충실한 남자인겁니다. 그장면의 의도를 알고나니 더욱 감동임 ㅠㅠ,10
범죄도시2,user_2206,1보다 재밌는 범죄도시2 였습니다앞으로 쭉 나와도 꾸준히보러갈꺼같아요,10
범죄도시2,user_7351,걍 개미쳣다 ㅋㅋㅋ닥스 100배임 내 장담한다,10
범죄도시2,user_1596,오랜만에 실컷 웃었어요~^^,10
범죄도시2,user_9857,마블보다 훨씬 재밌다. ,10
닥터 스트레인지: 대혼돈의 멀티버스,user_5856,샘레이미 감독의 연출을 좋아하면 마블 영화임을 떠나서 극호일듯!,10
닥터 스트레인지: 대혼돈의 멀티버스,user_5173,"스파이더맨도 그렇고 마블영화가 점점 알면 알수록 재미있어지게 되고 있는데, 이건 챙겨볼게 너무 많기는 하다.",10
범죄도시2,user_3502,손석구 악역인데 왜 멋있지? 시간가는줄 모르고봤네요,10
범죄도시2,user_8894,전편 못지않게 2편도 재밌고 잘만든것 같아요,8
범죄도시2,user_1879,솔직히 퀄리티 떨어지고 좀 보기가 무서웠다,4
범죄도시2,user_1548,후련하다. 계속 나온다니 8편까지 흥하자. 한번은 장챙 패밀리 나와주세요. 주연급이여서 비싸긴할건디. ,10
범죄도시2,user_1492,말이 필요한가? 통쾌!! 화끈!! 강력!! 올해 개봉한 영화중 가장 독보적이다!!,10
잭 인 더 박스,user_8654,공포영화라서무척기대했는데 무섭지가안네요  아쉬워요,6
범죄도시2,user_7873,1편에비해 별로일줄 알았는데 2편도 재밌네요 형보다 나은 아우도 있다 화이팅!!,10
범죄도시2,user_4698,마동석이 장르다~,5
로스트 시티,user_7184,뻔한 클리셰들과 질 낮은 대사들,6
어부바,user_9645,살다살다 이런 영화는....여기까지만;;;;,2
성난 변호사,user_5201,김고은 찰지고 귀여운 욕 잘한당ㅋㅋ이선균의 연기는 말할것도없고  2편이안나오나?,10
범죄도시2,user_3766,다들 연기를 너무 잘 하니까재밌다는 얘기듣고봐서실망하려나?했는데 재밌음마동석이 구씨 때릴때 왜 맘이 아픈건지 ㅋ강해상입니다~너무 멋졌음,10
범죄도시2,user_2528,난 usb가 좋아!,10
범죄도시2,user_9823,너무 재밌어요^-^ 액션도 코믹도... 마동석씨도 귀엽고 손석구님은 너무 섹시해요... 악역을 응원하면서 본건 처음이네요.. 잘 도망가기를.. 그만 맞기를... ㅜㅜ 이거 병 걸린건가요? 꼭 보세요. ㅎㅎ 처음 손석구님 등장할때 입막으면서 순간 악- 소리 지를뻔 ㅋ ,10
